'switch-file','switch-file',88248,0,1,0,0,0,0,1.0,2.0,1,1,70665,53082,88248,69123,2,1.0,88249,1,1.0,no-context-change
'add-file','switch-file',207665,0,1,0,0,0,0,0.33333333333333337,1.0,1,0,166527,207665,207665,119417,0,0.0,0,0,0.0,context-change
'add-package','add-file',412017,0,0,0,0,0,0,1.0,1.0,1,1,412017,412017,412017,412017,0,0.0,0,0,0.0,context-change
'add-file','add-package',51582,0,0,0,0,0,0,0.0,0.0,0,0,51582,51582,51582,51582,0,0.0,0,0,0.0,no-context-change
'add-file','add-file',74419,0,0,0,0,0,0,0.0,0.0,0,0,22837,22837,74419,22837,1,1.0,74421,0,0.0,no-context-change
'switch-file','add-file',227659,18,1,0,6,0,0,0.0,0.0,0,0,164659,227659,227659,153240,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',11475,2,0,0,7,0,0,0.0,0.0,0,0,51525,11475,11475,62944,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',14191,2,0,0,7,0,0,0.0,0.0,0,0,77092,224943,14191,213468,2,0.5,14193,1,0.5,no-context-change
'switch-file','close-file',6882,2,0,0,7,0,0,1.0,1.0,1,1,56342,246443,6882,220777,3,0.5,6907,0,0.0,no-context-change
'open-file','close-file',593523,66,0,0,66,0,0,0.0,0.0,0,0,593523,593523,593523,593523,0,0.0,0,0,0.0,context-change
'close-file','open-file',392759,0,0,0,0,0,0,1.0,1.0,1,1,392759,392759,392759,392759,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',245845,0,0,0,0,0,0,0.0,0.0,0,0,245845,245845,245845,245845,0,0.0,0,0,0.0,no-context-change
'open-file','switch-file',573000,0,0,0,0,0,0,0.0,0.0,0,0,450078,573000,573000,327155,1,0.5,818852,0,0.0,context-change
'switch-file','open-file',70987,0,0,0,0,0,0,0.0,0.0,0,0,70987,70987,70987,70987,0,0.0,0,0,0.0,context-change
'add-package','switch-file',153527,0,0,0,0,0,0,1.0,1.0,1,1,153527,153527,153527,153527,0,0.0,0,0,0.0,context-change
'add-file','add-package',13521,0,0,0,0,0,0,0.0,0.0,0,0,13521,13521,13521,13521,0,0.0,0,0,0.0,no-context-change
'switch-file','add-file',110021,1,0,2,1,0,2,0.0,0.0,0,0,96500,110021,110021,96500,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',7268,1,0,2,1,0,2,1.0,1.0,1,1,54503,102753,7268,102753,1,0.5,7269,0,0.0,no-context-change
'switch-file','switch-file',96440,1,0,2,1,0,2,0.6666666666666667,0.0,0,0,52837,20849,96440,13581,2,0.6666666666666666,96441,1,1.0,no-context-change
'open-file','switch-file',43433,0,1,0,0,0,0,0.3333333333333333,0.0,1,1,170,43433,43433,66588,0,0.0,0,0,0.0,context-change
'delete-file','open-file',35600,0,0,0,0,0,0,0.0,0.0,0,0,35600,35600,35600,35600,0,0.0,0,0,0.0,no-context-change
'switch-file','delete-file',25770,0,0,0,0,0,0,0.0,0.0,0,0,9830,25770,25770,9830,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',11579,0,0,0,0,0,0,1.0,1.0,1,1,19106,14191,11579,24021,1,0.5,11582,0,0.0,no-context-change
'switch-file','switch-file',6409,0,0,0,0,0,0,0.6666666666666667,0.0,0,0,17907,30940,6409,29191,2,0.6666666666666666,6410,1,1.0,no-context-change
'switch-file','switch-file',7737,0,0,0,0,0,0,0.5,1.0,0,0,12102,36021,7737,27863,3,0.75,7739,2,1.0,no-context-change
'switch-file','switch-file',16281,0,0,0,0,0,0,0.4,2.0,0,0,1138,35214,16281,19319,4,0.8,16282,3,1.0,no-context-change
'add-file','switch-file',456859,0,0,0,0,0,0,0.6666666666666666,0.0,1,1,439630,456859,456859,421259,0,0.0,0,0,0.0,context-change
'switch-file','add-file',238635,0,0,0,0,0,0,0.0,0.0,0,0,238635,238635,238635,238635,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',5423,0,0,0,0,0,0,0.0,0.0,0,0,233212,233212,5423,233212,1,1.0,5425,0,0.0,no-context-change
'switch-file','switch-file',4030,0,0,0,0,0,0,0.0,0.0,0,0,117999,240028,4030,234605,2,1.0,4031,1,1.0,no-context-change
'switch-file','switch-file',438640,34,0,0,8,0,0,1.0,1.0,1,1,355944,190552,438640,200005,3,1.0,438642,2,2.0,no-context-change
'switch-file','switch-file',7380,34,0,0,8,0,0,0.25,1.0,1,1,164302,679348,7380,431260,4,1.0,7382,3,1.5,no-context-change
'switch-file','switch-file',45381,34,0,0,8,0,0,0.8,0.0,1,0,93440,648727,45381,393259,5,1.0,45382,4,1.3333333333333333,no-context-change
'switch-file','switch-file',49733,34,0,0,8,0,0,0.6666666666666667,1.0,0,0,73515,689756,49733,388907,6,1.0,49735,5,1.25,no-context-change
'close-file','switch-file',196901,34,0,0,8,0,0,0.42857142857142855,0.0,1,1,84155,196901,196901,241739,0,0.0,0,0,0.0,no-context-change
'add-file','switch-file',27497,0,0,0,0,0,0,1.0,1.0,1,1,27497,27497,27497,27497,0,0.0,0,0,0.0,context-change
'open-file','add-file',73397,0,0,0,0,0,0,1.0,1.0,1,1,73397,73397,73397,73397,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',27174,0,0,0,0,0,0,0.0,1.0,0,0,46223,27174,27174,46223,0,0.0,0,0,0.0,no-context-change
'add-file','switch-file',5087707,0,0,0,0,0,0,1.0,0.0,1,1,5037422,5087707,5087707,5014310,0,0.0,0,0,0.0,no-context-change
'add-file','switch-file',5087707,0,0,0,0,0,0,1.0,0.0,1,1,5037422,5087707,5087707,5014310,0,0.0,0,0,0.0,no-context-change
'delete-file','add-file',43446,65,0,0,21,0,0,0.6666666666666666,0.0,0,1,1685980,43446,43446,5044261,0,0.0,0,0,0.0,no-context-change
'close-file','delete-file',14081,65,0,0,21,0,0,0.6,1.0,1,0,2049805,14081,14081,5073626,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',7340,0,0,0,0,0,0,0.0,0.0,0,0,7340,7340,7340,7340,1,1.0,7344,0,0.0,no-context-change
'open-file','switch-file',5571,0,0,0,0,0,0,1.0,1.0,1,1,1901,5571,5571,1769,0,0.0,0,0,0.0,no-context-change
'open-file','open-file',5910,0,0,0,0,0,0,0.3333333333333333,1.0,1,1,1607,339,5910,1430,1,0.3333333333333333,5912,0,0.0,no-context-change
'switch-file','open-file',1052,0,0,0,0,0,0,0.3333333333333333,0.0,1,1,3251,6288,1052,6288,2,0.6666666666666666,12538,0,0.0,no-context-change
'close-file','switch-file',7565,0,0,0,0,0,0,0.8,1.0,1,0,3591,7565,7565,225,0,0.0,0,0,0.0,no-context-change
'close-file','close-file',5351,0,0,0,0,0,0,0.6666666666666667,0.0,0,0,778,2214,5351,2214,1,0.16666666666666666,5354,0,0.0,no-context-change
'close-file','close-file',4764,0,0,0,0,0,0,0.5714285714285714,1.0,0,0,80,8152,4764,2801,2,0.2857142857142857,4765,1,0.2,no-context-change
'close-file','close-file',5868,0,0,0,0,0,0,0.5,2.0,0,0,1174,11812,5868,1697,3,0.375,5871,2,0.3333333333333333,no-context-change
'open-file','close-file',7290,0,0,0,0,0,0,0.5555555555555556,1.0,1,1,2466,4191,7290,275,2,0.2222222222222222,31905,0,0.0,no-context-change
'close-file','open-file',7443,0,0,0,0,0,0,0.5,4.0,0,1,2372,16105,7443,122,4,0.4,14738,0,0.0,no-context-change
'add-package','close-file',41926,0,0,0,0,0,0,0.5454545454545454,1.0,1,0,36640,41926,41926,34361,0,0.0,0,0,0.0,context-change
'add-file','add-package',44310,0,0,0,0,0,0,0.0,0.0,0,0,44310,44310,44310,44310,0,0.0,0,0,0.0,no-context-change
'add-file','add-file',59381,0,0,0,0,0,0,1.0,1.0,1,1,15071,15071,59381,15071,1,1.0,59384,0,0.0,context-change
'open-file','add-file',290260,0,0,0,0,0,0,0.0,0.0,0,0,290260,290260,290260,290260,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',13162,0,0,0,0,0,0,0.0,0.0,0,0,277098,13162,13162,277098,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',717002,62,0,0,20,0,0,0.0,0.0,0,0,565291,703840,717002,426742,1,0.5,717005,0,0.0,no-context-change
'switch-file','switch-file',16429,62,0,0,20,0,0,0.0,0.0,0,0,323712,713735,16429,700573,2,0.6666666666666666,16430,1,1.0,no-context-change
'switch-file','switch-file',217080,3,16,2,13,3,0,1.0,1.0,1,1,42133,529513,217080,499922,3,0.75,217082,2,1.0,context-change
'switch-file','switch-file',134850,0,5,0,0,5,0,1.0,1.0,1,1,134850,134850,134850,134850,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',14860,0,5,0,0,5,0,1.0,1.0,1,1,119990,119990,14860,119990,1,1.0,14861,0,0.0,no-context-change
'switch-file','switch-file',10439,0,5,0,0,5,0,0.5,0.0,1,0,64416,139271,10439,124411,2,1.0,10440,1,1.0,no-context-change
'switch-file','switch-file',73025,0,5,0,0,5,0,0.33333333333333337,1.0,0,0,19642,87124,73025,61825,3,1.0,73028,2,2.0,no-context-change
'switch-file','switch-file',32751,0,5,0,0,5,0,0.25,2.0,0,0,25542,200423,32751,102099,4,1.0,32755,3,1.5,no-context-change
'switch-file','switch-file',100193,0,5,0,0,5,0,0.19999999999999996,3.0,0,0,47008,165732,100193,34657,5,1.0,100195,4,1.3333333333333333,no-context-change
'switch-file','switch-file',51380,0,5,0,0,5,0,0.16666666666666663,4.0,0,0,9639,314738,51380,83470,6,1.0,51382,5,1.25,no-context-change
'switch-file','switch-file',9114,0,5,0,0,5,0,0.1428571428571429,5.0,0,0,50528,408384,9114,125736,7,1.0,9116,6,1.2,no-context-change
'switch-file','switch-file',18079,0,5,0,0,5,0,0.125,6.0,0,0,35247,408533,18079,116771,8,1.0,18081,7,1.1666666666666667,no-context-change
'switch-file','switch-file',634959,77,17,0,7,2,0,0.11111111111111116,7.0,0,0,585549,190268,634959,500109,9,1.0,634961,8,1.1428571428571428,context-change
'switch-file','switch-file',1572190,0,0,0,0,0,0,1.0,1.0,1,1,1572190,1572190,1572190,1572190,0,0.0,0,0,0.0,context-change
'close-file','switch-file',7637301,0,0,0,0,0,0,1.0,1.0,1,1,7637301,7637301,7637301,7637301,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',16899,0,0,0,0,0,0,1.0,1.0,1,1,16899,16899,16899,16899,1,1.0,16907,0,0.0,no-context-change
'open-file','switch-file',6202,0,0,0,0,0,0,0.5,0.0,1,1,2247,6202,6202,10697,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',6904,0,0,0,0,0,0,0.3333333333333333,1.0,0,1,796,9995,6904,9995,2,0.6666666666666666,13110,0,0.0,no-context-change
'add-file','switch-file',49040,0,0,0,0,0,0,0.75,1.0,1,0,41539,49040,49040,32141,0,0.0,0,0,0.0,context-change
'switch-file','add-file',91002,0,0,0,0,0,0,0.0,0.0,0,0,91002,91002,91002,91002,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',18904,0,0,0,0,0,0,0.0,0.0,0,0,72098,72098,18904,72098,1,1.0,18906,0,0.0,no-context-change
'add-file','switch-file',3610006,0,0,0,0,0,0,0.0,0.0,0,0,3555053,3610006,3610006,3519004,0,0.0,0,0,0.0,context-change
'switch-file','add-file',2737939,108,7,0,108,7,0,1.0,1.0,1,1,2737939,2737939,2737939,2737939,0,0.0,0,0,0.0,context-change
'close-file','switch-file',500838,0,0,0,0,0,0,1.0,1.0,1,1,500838,500838,500838,500838,0,0.0,0,0,0.0,no-context-change
'close-file','close-file',199,0,0,0,0,0,0,0.0,0.0,0,0,199,199,199,199,0,0.0,0,0,0.0,no-context-change
'open-file','open-file',9271,0,0,0,0,0,0,1.0,1.0,1,1,9271,9271,9271,9271,1,1.0,9279,0,0.0,no-context-change
'open-file','open-file',10355,0,0,0,0,0,0,0.5,0.0,0,0,5720,1084,10355,1084,2,1.0,10356,1,1.0,no-context-change
'switch-file','open-file',7715,0,0,0,0,0,0,0.33333333333333337,1.0,0,0,1173,7715,7715,2640,0,0.0,0,0,0.0,context-change
'open-file','switch-file',2201119,19,21,0,19,21,0,0.0,0.0,0,0,2201119,2201119,2201119,2201119,0,0.0,0,0,0.0,context-change
'switch-file','open-file',2300053,0,0,0,0,0,0,0.0,0.0,0,0,2300053,2300053,2300053,2300053,0,0.0,0,0,0.0,no-context-change
'close-file','switch-file',269516,0,0,0,0,0,0,0.0,0.0,0,0,2030537,269516,269516,2030537,0,0.0,0,0,0.0,no-context-change
'close-file','close-file',102,0,0,0,0,0,0,1.0,1.0,1,1,2299951,102,102,2299951,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',1026097,15,2,0,15,2,0,0.0,0.0,0,0,1026097,1026097,1026097,1026097,0,0.0,0,0,0.0,context-change
'open-file','switch-file',61915,0,0,0,0,0,0,0.0,0.0,0,0,61915,61915,61915,61915,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',20515,0,0,0,0,0,0,0.0,0.0,0,0,41400,20515,20515,41400,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',258575,0,2,0,0,0,0,0.0,0.0,0,0,217360,238060,258575,196660,1,0.5,258577,0,0.0,no-context-change
'close-file','switch-file',82215,0,2,0,0,0,0,0.0,0.0,0,0,31453,82215,82215,176360,0,0.0,0,0,0.0,no-context-change
'open-file','switch-file',1408389,3,7,0,1,3,0,0.0,0.0,0,0,1408389,1408389,1408389,1408389,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',218053,3,7,0,1,3,0,0.0,0.0,0,0,486141,218053,218053,1190336,1,0.5,1626448,0,0.0,no-context-change
'switch-file','switch-file',740660,2,2,0,1,2,0,0.0,0.0,0,0,198513,522607,740660,667729,2,0.6666666666666666,740661,0,0.0,context-change
'switch-file','switch-file',641279,0,3,0,0,3,0,0.0,0.0,0,0,641279,641279,641279,641279,0,0.0,0,0,0.0,context-change
'open-file','switch-file',120637,0,4,0,0,4,0,1.0,1.0,1,1,120637,120637,120637,120637,0,0.0,0,0,0.0,context-change
'switch-file','open-file',133214,0,0,0,0,0,0,0.0,0.0,0,0,133214,133214,133214,133214,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',457056,1,0,0,0,0,0,1.0,1.0,1,1,323842,323842,457056,323842,1,1.0,457057,0,0.0,context-change
'switch-file','switch-file',536352,0,4,0,0,4,0,0.0,0.0,0,0,536352,536352,536352,536352,0,0.0,0,0,0.0,context-change
'switch-file','switch-file',1298768,0,2,0,0,2,0,0.0,0.0,0,0,1298768,1298768,1298768,1298768,0,0.0,0,0,0.0,context-change
'switch-file','switch-file',363681,0,5,0,0,5,0,0.0,0.0,0,0,363681,363681,363681,363681,0,0.0,0,0,0.0,context-change
'switch-file','switch-file',863058,0,2,0,0,2,0,0.0,0.0,0,0,863058,863058,863058,863058,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',365090,0,4,0,0,3,0,0.0,0.0,0,0,497968,497968,365090,497968,1,1.0,365091,0,0.0,context-change
'switch-file','switch-file',1181605,0,0,0,0,0,0,1.0,1.0,1,1,1181605,1181605,1181605,1181605,0,0.0,0,0,0.0,context-change
'switch-file','switch-file',312796,0,2,0,0,2,0,1.0,1.0,1,1,312796,312796,312796,312796,0,0.0,0,0,0.0,context-change
'add-file','switch-file',29025,0,0,0,0,0,0,1.0,1.0,1,1,29025,29025,29025,29025,0,0.0,0,0,0.0,context-change
'switch-file','add-file',2135333,0,0,0,0,0,0,0.0,0.0,0,0,2135333,2135333,2135333,2135333,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',2856870,0,0,0,0,0,0,1.0,1.0,1,1,721537,721537,2856870,721537,1,1.0,2856872,0,0.0,context-change
'switch-file','switch-file',824887,15,15,8,15,15,8,1.0,1.0,1,1,824887,824887,824887,824887,0,0.0,0,0,0.0,context-change
'switch-file','switch-file',353558,7,9,0,7,9,0,1.0,1.0,1,1,353558,353558,353558,353558,0,0.0,0,0,0.0,context-change
'open-file','add-project',174135,0,0,0,0,0,0,0.0,0.0,0,0,174135,174135,174135,174135,0,0.0,0,0,0.0,context-change
'open-file','open-file',30466,0,0,0,0,0,0,0.0,0.0,0,0,30466,30466,30466,30466,0,0.0,0,0,0.0,no-context-change
'switch-file','open-file',25891,0,0,0,0,0,0,0.0,0.0,0,0,4575,25891,25891,4575,0,0.0,0,0,0.0,no-context-change
'close-file','close-file',7894,0,0,0,0,0,0,0.0,0.0,0,0,10895,7883,7894,22572,1,0.3333333333333333,7895,0,0.0,no-context-change
'open-file','close-file',69099,0,0,0,0,0,0,7.0,7.0,7,7,53034,38633,69099,38633,1,0.25,102899,0,0.0,context-change
'open-file','open-file',81535,0,0,0,0,0,0,1.0,1.0,1,1,81535,81535,81535,81535,0,0.0,0,0,0.0,no-context-change
'open-file','open-file',70426,0,0,0,0,0,0,2.0,2.0,2,2,11109,11109,70426,11109,1,1.0,70427,0,0.0,no-context-change
'open-file','open-file',33243,0,0,0,0,0,0,0.0,2.0,1,1,42737,118718,33243,48292,2,1.0,33244,1,1.0,no-context-change
'open-file','open-file',9465,0,0,0,0,0,0,1.0,5.0,0,2,52269,175739,9465,72070,3,1.0,9465,2,2.0,no-context-change
'switch-file','open-file',8696,0,0,0,0,0,0,2.25,4.0,3,1,39971,8696,8696,72839,0,0.0,0,0,0.0,no-context-change
'switch-file','switch-file',12047,0,0,0,0,0,0,0.20000000000000018,2.0,1,2,28626,3351,12047,69488,1,0.2,12048,0,0.0,no-context-change
'switch-file','switch-file',7898,0,0,0,0,0,0,0.16666666666666652,4.0,1,2,28004,12845,7898,73637,2,0.3333333333333333,7899,1,0.25,no-context-change
'switch-file','switch-file',6811,0,0,0,0,0,0,0.8571428571428572,5.0,2,1,25090,21830,6811,74724,3,0.42857142857142855,6813,2,0.4,no-context-change
'open-file','switch-file',7711,0,0,0,0,0,0,1.25,6.0,0,3,21054,186958,7711,73824,4,0.5,43169,0,0.0,no-context-change
'close-file','open-file',23123,0,0,0,0,0,0,2.111111111111111,0.0,1,4,3302,23123,23123,58412,0,0.0,0,0,0.0,no-context-change
'switch-file','close-file',3988,0,0,0,0,0,0,0.10000000000000009,9.0,2,2,22107,31464,3988,77547,4,0.4,34825,0,0.0,no-context-change
'switch-file','switch-file',4266,0,0,0,0,0,0,1.0909090909090908,10.0,1,1,19819,35174,4266,77269,5,0.45454545454545453,4267,3,0.3333333333333333,no-context-change
'close-file','close-file',10510,0,0,0,0,0,0,0.9230769230769229,0.0,1,1,10199,12623,10510,71025,2,0.15384615384615385,10512,0,0.0,no-context-change
'switch-file','close-file',4950,0,0,0,0,0,0,1.1428571428571428,15.0,1,3,15030,38756,4950,76585,6,0.42857142857142855,15475,1,0.08333333333333333,no-context-change
'close-file','switch-file',6235,0,0,0,0,0,0,1.0666666666666669,5.0,0,3,12743,27408,6235,75300,3,0.2,11188,1,0.07692307692307693,no-context-change
'close-file','close-file',4031,0,0,0,0,0,0,1.0,6.0,0,3,14151,35847,4031,77504,4,0.25,4033,1,0.07142857142857142,no-context-change
'open-file','close-file',15479,0,0,0,0,0,0,3.0588235294117645,3.0,4,1,1870,186901,15479,66056,5,0.29411764705882354,72606,0,0.0,context-change
'open-file','open-file',18482,0,0,0,0,0,0,1.0,1.0,1,1,18482,18482,18482,18482,0,0.0,0,0,0.0,no-context-change
'open-file','open-file',5034,0,0,0,0,0,0,1.0,1.0,1,1,13448,13448,5034,13448,1,1.0,5035,0,0.0,no-context-change
'open-file','open-file',13653,0,0,0,0,0,0,0.5,0.0,1,0,1895,9863,13653,4829,2,1.0,13654,1,1.0,no-context-change
'open-file','open-file',5147,0,0,0,0,0,0,0.6666666666666666,2.0,1,1,7242,32022,5147,13335,3,1.0,5147,2,2.0,no-context-change
'switch-file','open-file',2993,0,0,0,0,0,0,0.5,1.0,1,0,7586,2993,2993,15489,0,0.0,0,0,0.0,no-context-change
'close-file','switch-file',3304,0,0,0,0,0,0,0.4,1.0,0,0,5757,3304,3304,15178,0,0.0,0,0,0.0,no-context-change
'switch-file','close-file',3512,0,0,0,0,0,0,0.33333333333333337,0.0,0,0,4590,519,3512,14970,1,0.16666666666666666,6819,0,0.0,no-context-change
'close-file','switch-file',2949,0,0,0,0,0,0,0.7142857142857143,1.0,1,1,4497,355,2949,15533,1,0.14285714285714285,6464,1,0.2,no-context-change
'open-file','close-file',5568,0,0,0,0,0,0,0.375,1.0,1,0,1316,36748,5568,12914,4,0.5,18332,0,0.0,no-context-change
'switch-file','open-file',4138,0,0,0,0,0,0,0.33333333333333337,1.0,0,0,2600,2367,4138,14344,2,0.2222222222222222,12659,1,0.14285714285714285,no-context-change
'switch-file','switch-file',5050,0,0,0,0,0,0,0.30000000000000004,2.0,0,0,1428,5593,5050,13432,3,0.3,5051,0,0.0,no-context-change
'open-file','switch-file',17786,0,0,0,0,0,0,0.7272727272727273,3.0,1,1,11438,30098,17786,696,5,0.45454545454545453,26979,0,0.0,no-context-change
'close-file','open-file',4807,0,0,0,0,0,0,0.33333333333333337,0.0,1,0,2494,1446,4807,13675,2,0.16666666666666666,37356,0,0.0,no-context-change
'switch-file','close-file',3819,0,0,0,0,0,0,0.3076923076923077,3.0,0,0,3290,11874,3819,14663,4,0.3076923076923077,26417,1,0.09090909090909091,no-context-change
'open-file','switch-file',20132,0,0,0,0,0,0,0.2857142857142857,2.0,0,0,13258,45538,20132,1650,6,0.42857142857142855,28763,1,0.08333333333333333,no-context-change
'close-file','open-file',4214,0,0,0,0,0,0,0.7333333333333333,2.0,1,1,3544,6846,4214,15918,3,0.2,28171,1,0.07692307692307693,no-context-change
'close-file','close-file',4900,0,0,0,0,0,0,0.3125,1.0,1,0,2636,10374,4900,15232,4,0.25,4901,0,0.0,no-context-change
'switch-file','close-file',2408,0,0,0,0,0,0,0.7058823529411765,5.0,1,1,4973,17104,2408,17724,5,0.29411764705882354,31660,2,0.13333333333333333,no-context-change
'close-file','close-file',3187,0,0,0,0,0,0,0.3157894736842105,3.0,0,0,3544,16996,3187,16945,6,0.3157894736842105,3189,1,0.058823529411764705,no-context-change
'switch-file','close-file',2637,0,0,0,0,0,0,3.3,1.0,3,3,3917,19283,2637,17495,6,0.3,5838,3,0.16666666666666666,no-context-change
'close-file','close-file',2503,0,0,0,0,0,0,3.0,5.0,3,0,3576,20878,2503,17629,8,0.36363636363636365,2505,2,0.1,no-context-change
